row_key,ticker,fiscal_year,source_relative_path,source_sha256,auditor_block_sheet,auditor_block_start,auditor_block_end,auditor_block_title_location,auditor_block_title_text,opinion_heading_location,opinion_heading_text,opinion_paragraph_location,opinion_paragraph_text,opinion_evidence_kind,opinion_conflict,opinion_reject_reason,auditor_report_date_location,auditor_report_date_anchor_text,auditor_report_date_context,report_date_reject_reason,fiscal_year_end_location,fiscal_year_end_context,fiscal_year_end_all_candidates
غدام|1395,غدام,1395,غدام.zip!غدام_۱۳۹۵_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۹_۳۰ (حسابرسی شده).xlsx,ecbc74b667c5dbfabf75084f7326ace9c360e80811b7ff80ed1554df9a2beb1d,Sheet1,11,75,Sheet1!R11C17,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R29C12,اظهار نظر,Sheet1!R30C2,4. 4- به نظر این موسسه ، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت خوراک دام پارس (سهامی عام) در تاریخ 30 آذر ماه 1395 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R66C20,تاریخ تهیه گزارش @ Sheet1!R66C21,01اسفند1395 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی مفید راهبر || SIGNATURE:موسسه حسابرسی مفید راهبر,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 1395/09/30 (حسابرسی شده),1394/09/30|1395/09/30
غدام|1396,غدام,1396,غدام.zip!غدام_۱۳۹۶_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۹_۳۰ (حسابرسی شده).xlsx,d35fda6af2bcb694299ff820d94a9bdd1692627efb6eaffe9d3f1f7f7955b4b1,Sheet1,11,91,Sheet1!R11C17,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R30C12,اظهار نظر,Sheet1!R31C2,4. 4- به نظر این موسسه ، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت خوراک دام پارس (سهامی عام) در تاریخ 30 آذر ماه 1396 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R82C20,تاریخ تهیه گزارش @ Sheet1!R82C21,05اسفند1396 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی مفید راهبر || SIGNATURE:موسسه حسابرسی مفید راهبر,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 1396/09/30 (حسابرسی شده),1395/09/30|1396/03/31|1396/09/30|1397/09/30
غدام|1397,غدام,1397,غدام.zip!غدام_۱۳۹۷_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۹_۳۰ (حسابرسی شده).xlsx,1eef7b7418962f3eeab9bcb7ec79af28be11501233286f3f3ea7296b48bd1c8d,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,پایان عملکرد واقعی منتهی به 1397/09/30,1396/09/30|1397/09/30
غدام|1398,غدام,1398,غدام.zip!غدام_۱۳۹۸_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۹_۳۰ (حسابرسی شده).xlsx,640797e6bd48302f795a261dd0ba675cd4b8625d902e33180fa1c4e73fcc01d1,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C3,پایان عملکرد واقعی منتهی به 1398/09/30,1397/09/30|1398/09/30|1399/09/30
غدام|1399,غدام,1399,غدام.zip!غدام_۱۳۹۹_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۹_۳۰ (حسابرسی شده).xlsx,f6d955be332e8b5ffefcc3d4ba6e13cbee9070c6018e9275c31e2ada86a28b5c,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1399/09/30 جهت ارائه به حسابرس,1397/10/01|1398/09/30|1399/09/30|1400/09/30
غدام|1400,غدام,1400,غدام.zip!غدام_۱۴۰۰_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۹_۳۰ (حسابرسی شده).xlsx,de66c8c50688d3b648263d0d1778fa3d2da438953d3e4f3feaddfd9c4a3e5022,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1400/09/30,1398/10/01|1399/09/30|1400/09/30|1401/09/30
غدام|1401,غدام,1401,غدام.zip!غدام_۱۴۰۱_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۹_۳۰ (حسابرسی شده).xlsx,de4daf191959aca579751b0741a4abc38d986c81a727291bcccee60f87b9db99,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1401/09/30,1399/10/01|1400/09/30|1401/09/30|1402/09/30
غدام|1402,غدام,1402,غدام.zip!غدام_۱۴۰۲_۰۹_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۹_۳۰ (حسابرسی شده).xlsx,276a866aa91b5469d12093e2f74d6a4012aece7701c73dc1f123993c9ddbbc32,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1402/09/30,1401/09/30|1402/09/30|1403/09/30
غگل|1392,غگل,1392,غگل.zip!غگل_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,2bcd2d1dbdeeecdabf0821060ce84d73897948f749d348f35d90a7175cf8449c,Sheet1,9,72,Sheet1!R9C19,گزارش حسابرس مستقل,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. 4 - به نظر این سازمان، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت سهامی عام گلوکوزان در تاریخ 31 شهریور ماه 1392 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های بااهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R63C23,تاریخ تهیه گزارش @ Sheet1!R63C24,16دی1392 ~ تاریخ تهیه گزارش ~ سازمان حسابرسی || SIGNATURE:سازمان حسابرسی,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 31/06/1392 (حسابرسی شده),1391/06/31|1392/06/31
غگل|1393,غگل,1393,غگل.zip!غگل_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,787927cc33f8b1f6f26da292db01dab93f918c2c6f03276279aa6e9ea79591d6,Sheet1,9,70,Sheet1!R9C19,گزارش حسابرس مستقل,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. به نظر این سازمان، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت سهامی عام گلوکوزان در تاریخ 31 شهریور ماه 1393 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های بااهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R61C23,تاریخ تهیه گزارش @ Sheet1!R61C24,10دی1393 ~ تاریخ تهیه گزارش ~ سازمان حسابرسی || SIGNATURE:سازمان حسابرسی,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 31/06/1393 (حسابرسی شده),1392/06/31|1393/06/31
غگل|1394,غگل,1394,غگل.zip!غگل_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,2bb3e378a14b81bb9cbd2873f7cb347a3c4a2fcf0d65fcc50e730f2a8a41da2c,Sheet1,9,83,Sheet1!R9C19,گزارش حسابرس مستقل,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. به نظر این مؤسسه، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت سهامی عام گلوکوزان در تاریخ 31 شهریور 1394 و عملکرد مالی و جریان های نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R75C23,تاریخ تهیه گزارش @ Sheet1!R75C24,29آذر1394 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی هشیار بهمند || SIGNATURE:موسسه حسابرسی هشیار بهمند,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 31/06/1394 (حسابرسی شده),1393/06/31|1393/12/29|1394/06/31|1395/06/31
غگل|1395,غگل,1395,غگل.zip!غگل_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,48106fee113a7229f750d4e9acc97516151788fd43293f3926a3640a6f7cc601,Sheet1,11,77,Sheet1!R11C17,گزارش حسابرس مستقل,Sheet1!R29C12,اظهار نظر,Sheet1!R30C2,4. به نظر این مؤسسه، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت سهامی عام گلوکوزان در تاریخ 31 شهریور 1395 و عملکرد مالی و جریان های نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R68C20,تاریخ تهیه گزارش @ Sheet1!R68C21,21آذر1395 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی هشیار بهمند || SIGNATURE:موسسه حسابرسی هشیار بهمند,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 31/06/1395 (حسابرسی شده),1394/06/31|1395/06/31
غگل|1396,غگل,1396,غگل.zip!غگل_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,7be9e5198b2ccb56f7a0ca762507d64bbc83fe9e860acec91a81e86f5a41ffce,Sheet1,11,85,Sheet1!R11C17,گزارش حسابرس مستقل,Sheet1!R29C12,اظهار نظر,Sheet1!R30C2,4. به نظر این موسسه، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت سهامی عام گلوکوزان در تاریخ 31 شهریور ماه 1396 و عملکرد مالی و جریان های نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R76C20,تاریخ تهیه گزارش @ Sheet1!R76C21,30آذر1396 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی هشیار بهمند || SIGNATURE:موسسه حسابرسی هشیار بهمند,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 1396/06/31 (حسابرسی شده),1395/06/31|1396/06/31
غگل|1397,غگل,1397,غگل.zip!غگل_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,f39920c76ce047c47bf74ce7aa4c02ba07a89d87fd36ae5707ea09a8621618c3,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,پایان عملکرد واقعی منتهی به 1397/06/31,1396/06/31|1397/06/31
غگل|1398,غگل,1398,غگل.zip!غگل_۱۳۹۸_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx,a215afaae31c900d47116cd7cd7906a3ae132fd93e0d317c06f91075d8128617,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,,,
غگل|1399,غگل,1399,غگل.zip!غگل_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,a52defca045d6c0b80efbb4e9883038e526b8192b249fe449d92cc0bb99b2c33,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1399/06/31 جهت ارائه به حسابرس,1397/07/01|1398/06/31|1399/06/31|1400/06/31
غگل|1400,غگل,1400,غگل.zip!غگل_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,923aac5273e81685b387d0c64811ea3b716fe285fb3966d9b384c80c88878b51,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1400/06/31,1398/07/01|1399/06/31|1400/06/31|1401/06/31
غگل|1401,غگل,1401,غگل.zip!غگل_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,6a85c87bbd99fd9db6d5b1827c8ff92b0edbf6309b4df01fed9e0717ce7bacce,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1401/06/31,1399/07/01|1400/06/31|1401/06/31|1402/06/31
غنوش|1392,غنوش,1392,غنوش.zip!غنوش_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,16e0c415e10a3d4b0e6f9c5a39c207e87c30aa1aee0ae2281c445f72df77154e,Sheet1,9,64,Sheet1!R9C19,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R29C14,اظهار نظر,Sheet1!R30C2,4. به نظر این مؤسسه ، صورتهای مالی یاد شده در بالا ، وضعیت مالی گروه و شرکت نوش مازندران )سهامی عام ) در تاریخ 29 اسفند ماه 1392 و عملکرد مالی و جریانهای نقدی گروه و شرکت را برای سال مالی منتهی به تاریخ مزبور ، از تمام جنبه های با اهمیت ، طبق استانداردهای حسابداری ، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R55C23,تاریخ تهیه گزارش @ Sheet1!R55C24,11خرداد1393 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی فراز مشاور || SIGNATURE:موسسه حسابرسی فراز مشاور,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 29/12/1392 (حسابرسی شده),1391/12/30|1392/12/29
غنوش|1393,غنوش,1393,غنوش.zip!غنوش_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,ae59402867c32f3116067ecd6aca02bb53014fadfa1f2aa615eb491d85aad5de,Sheet1,9,68,Sheet1!R9C19,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R30C14,اظهار نظر,Sheet1!R31C2,4. به نظر این مؤسسه ، صورتهای مالی یاد شده در بالا ، وضعیت مالی گروه و شرکت نوش مازندران )سهامی عام ) در تاریخ 29 اسفند ماه 1393 و عملکرد مالی و جریانهای نقدی گروه و شرکت را برای سال مالی منتهی به تاریخ مزبور ، از تمام جنبه های با اهمیت ، طبق استانداردهای حسابداری ، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R59C23,تاریخ تهیه گزارش @ Sheet1!R59C24,25خرداد1394 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی فراز مشاور || SIGNATURE:موسسه حسابرسی فراز مشاور,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 29/12/1393 (حسابرسی شده),1392/12/29|1393/12/29
کفرا|1392,کفرا,1392,كفرا.zip!كفرا_۱۳۹۲_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۱۲_۲۹ (حسابرسی شده).xlsx,3228c5497eaadb95022781df3ab35ff501bbb806a51e2a73dddcb77e1bb22209,Sheet1,9,95,Sheet1!R9C19,گزارش حسابرس مستقل,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. به نظر این سازمان، صورتهای مالی یادشده در بالا، وضعیت مالی شرکت فرآورده های نسوز ایران (سهامی عام) در تاریخ 29 اسفندماه 1392 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R86C23,تاریخ تهیه گزارش @ Sheet1!R86C24,29اردیبهشت1393 ~ تاریخ تهیه گزارش ~ سازمان حسابرسی || SIGNATURE:سازمان حسابرسی,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 29/12/1392 (حسابرسی شده),1391/12/30|1392/12/29
کفرا|1393,کفرا,1393,كفرا.zip!كفرا_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,1b5766598c59bbf93d440a6926531fe2f10876a27ca17d840b4ba091b09cf2db,Sheet1,9,59,Sheet1!R9C19,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. به نظر این سازمان، صورتهای مالی یادشده در بالا، وضعیت مالی شرکت فرآورده های نسوز ایران (سهامی عام) در تاریخ 29 اسفندماه 1393 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R50C23,تاریخ تهیه گزارش @ Sheet1!R50C24,05خرداد1394 ~ تاریخ تهیه گزارش ~ سازمان حسابرسی || SIGNATURE:سازمان حسابرسی,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 29/12/1393 (حسابرسی شده),1392/12/29|1393/12/29
کفرا|1394,کفرا,1394,كفرا.zip!كفرا_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,70f725abf3c31e728ae5683c73fd6eba7d43af4343d961005658e77872e229c4,Sheet1,9,57,Sheet1!R9C19,گزارش حسابرس مستقل,Sheet1!R28C14,اظهار نظر,Sheet1!R29C2,4. به نظر این سازمان، صورت های مالی یادشده در بالا، وضعیت مالی شرکت فرآورده های نسوز ایران (سهامی عام) در تاریخ 29 اسفندماه 1394 و عملکرد مالی و جریان های نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های با اهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R48C23,تاریخ تهیه گزارش @ Sheet1!R48C24,08خرداد1395 ~ تاریخ تهیه گزارش ~ سازمان حسابرسی || SIGNATURE:سازمان حسابرسی,,Sheet1!R6C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 29/12/1394 (حسابرسی شده),1393/12/29|1394/12/29
کفرا|1395,کفرا,1395,كفرا.zip!كفرا_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,05729a8c2b53bf554150dcae6a8103c14c5bfeca4573de1f0c40e1e67463d49c,Sheet1,11,67,Sheet1!R11C17,گزارش حسابرس مستقل,Sheet1!R29C12,اظهار نظر,Sheet1!R30C2,4. به نظر این مؤسسه، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت فرآورده های نسوز ایران (سهامی عام) در تاریخ 30 اسفندماه 1395 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های بااهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R59C20,تاریخ تهیه گزارش @ Sheet1!R59C21,17اردیبهشت1396 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی امجد تراز || SIGNATURE:موسسه حسابرسی امجد تراز,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 1395/12/30 (حسابرسی شده),1394/12/29|1395/12/30
کفرا|1396,کفرا,1396,كفرا.zip!كفرا_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,380d285d1701ce45c6f81ac11444afa795e478cf85fd4d4be20223b1d26b2732,Sheet1,11,68,Sheet1!R11C17,گزارش حسابرس مستقل و بازرس قانونی,Sheet1!R29C12,اظهار نظر,Sheet1!R30C2,4. به نظر این مؤسسه، صورتهای مالی یاد شده در بالا، وضعیت مالی شرکت فرآورده های نسوز ایران (سهامی عام) در تاریخ 29 اسفند ماه 1396 و عملکرد مالی و جریانهای نقدی آن را برای سال مالی منتهی به تاریخ مزبور، از تمام جنبه های بااهمیت، طبق استانداردهای حسابداری، به نحو مطلوب نشان می دهد.,UNQUALIFIED_FAIR_FORMULA|HEADING_CELL,,,Sheet1!R60C20,تاریخ تهیه گزارش @ Sheet1!R60C21,20اردیبهشت1397 ~ تاریخ تهیه گزارش ~ موسسه حسابرسی کاربرد تحقیق || SIGNATURE:موسسه حسابرسی کاربرد تحقیق,,Sheet1!R8C4,اطلاعات و صورتهای مالی12 ماهه منتهی به 1396/12/29 (حسابرسی شده),1395/12/30|1396/12/29
کفرا|1397,کفرا,1397,كفرا.zip!كفرا_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,da2dca109f06cb9bde3c326eb8966691c0e6456da8e3c6602d9dd84e181cdcee,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,پایان عملکرد واقعی منتهی به 1397/12/29,1396/12/29|1397/12/29
کفرا|1398,کفرا,1398,كفرا.zip!كفرا_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,6aa7ff40b7e4032cb5d61adea893c19279a6a27e308ebef39858b564f625658c,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1398/12/29 جهت ارائه به حسابرس,1397/01/01|1397/12/29|1398/12/29|1399/12/30
کفرا|1399,کفرا,1399,كفرا.zip!كفرا_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,3229f5a34118a0f83e6f70cbdebe5592367a721cdd3c58dd11bf251144690e3c,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1399/12/30 جهت ارائه به حسابرس,1398/01/01|1398/12/29|1399/12/30|1400/12/29
کفرا|1400,کفرا,1400,كفرا.zip!كفرا_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,0c3c3a8bc54f53d869c84bbc18c31f2447da524bbcf90759c9f7e6616fa4774e,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C3,دوره منتهی به 1400/12/29,1399/01/01|1399/12/30|1400/12/29|1401/12/29
کفرا|1401,کفرا,1401,كفرا.zip!كفرا_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,916042fe1285ad32dfc15274f756e623ac3508b31be389713fae9f99bc128611,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1401/12/29,1400/12/29|1401/12/29|1402/12/29
کفرا|1402,کفرا,1402,كفرا.zip!كفرا_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,00e32a32a41e4e189b61669a5cb7e092bc1326aa7f4827f6dced2d2891fd7fef,,,,,,,,,,,,NO_AUDITOR_BLOCK_DETECTED,,,,NO_AUDITOR_BLOCK_DETECTED,HTML_TABLE_1!R1C2,دوره منتهی به 1402/12/29,1401/12/29|1402/12/29|1403/12/30
