archive_edition_id,archive_year,archive_month,official_listing_url,official_download_url,edition_date_token,edition_date_token_source,edition_date_token_exact,release_date_explicitly_stated_by_official_source,release_date_evidence_artifact,release_date_evidence_locator,release_date_source,listed_release_date,listed_release_time,release_time_exact,release_date_verified,release_available_at_derivation_status,derived_release_available_at_utc,date_only_next_day_rule_applied,non_evidence_for_release_time,discovery_chain_artifact,raw_listing_sha256,retrieval_timestamp_utc,unresolved_reason
WDI_2017_09_19,2017,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2017_09_19.zip,2017-09-19,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2017_10_30,2017,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2017_10_30.zip,2017-10-30,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2017_11_21,2017,11,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2017_11_21.zip,2017-11-21,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2017_12_22,2017,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2017_12_22.zip,2017-12-22,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_02_22,2018,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_02_22.zip,2018-02-22,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_04_18,2018,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_04_18.zip,2018-04-18,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_05_21,2018,05,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_05_21.zip,2018-05-21,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_07_27,2018,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_07_27.zip,2018-07-27,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_08_28,2018,08,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_08_28.zip,2018-08-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_09_21,2018,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_09_21.zip,2018-09-21,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_10_18,2018,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_10_18.zip,2018-10-18,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2018_11_14,2018,11,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2018_11_14.zip,2018-11-14,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_01_30,2019,01,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_01_30.zip,2019-01-30,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_03_21,2019,03,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_03_21.zip,2019-03-21,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_04_24,2019,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_04_24.zip,2019-04-24,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_06_28,2019,06,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_06_28.zip,2019-06-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_09_24,2019,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_09_24.zip,2019-09-24,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_10_28,2019,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_10_28.zip,2019-10-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2019_12_20,2019,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2019_12_20.zip,2019-12-20,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_02_28,2020,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_02_28.zip,2020-02-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_03_19,2020,03,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_03_19.zip,2020-03-19,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_04_09,2020,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_04_09.zip,2020-04-09,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_05_29,2020,05,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_05_29.zip,2020-05-29,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_07_01,2020,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_07_01.zip,2020-07-01,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_08_19,2020,08,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_08_19.zip,2020-08-19,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_09_16,2020,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_09_16.zip,2020-09-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_10_16,2020,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_10_16.zip,2020-10-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2020_12_16,2020,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2020_12_16.zip,2020-12-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_02_17,2021,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_02_17.zip,2021-02-17,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_03_19,2021,03,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_03_19.zip,2021-03-19,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_04_26,2021,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_04_26.zip,2021-04-26,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_05_25,2021,05,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_05_25.zip,2021-05-25,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_07_30,2021,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_07_30.zip,2021-07-30,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_09_15,2021,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_09_15.zip,2021-09-15,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_10_28,2021,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_10_28.zip,2021-10-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_11_23,2021,11,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_11_23.zip,2021-11-23,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2021_12_16,2021,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2021_12_16.zip,2021-12-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2022_02_15,2022,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_02_15.zip,2022-02-15,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2022_04_27,2022,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_04_27.zip,2022-04-27,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2022_06_30,2022,06,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_06_30.zip,2022-06-30,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2022_07_20,2022,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_07_20.zip,2022-07-20,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
